athleteID,eventID,medal,year
23362,622,Silver,1992
23363,448,Bronze,1992
23364,388,Gold,1992
23365,697,Bronze,1992
23366,134,Silver,1992
23367,152,Gold,1992
23368,388,Silver,1992
23369,646,Bronze,1992
23370,649,Bronze,1992
23371,318,Bronze,1992
23372,342,Gold,1992
23373,394,Bronze,1992
23374,562,Gold,1992
23375,564,Gold,1992
23376,384,Gold,1992
23377,720,Gold,1992
23378,720,Silver,1992
23379,400,Gold,1992
23380,145,Gold,1992
23381,701,Bronze,1992
23382,39,Silver,1992
23383,40,Gold,1992
23384,660,Bronze,1992
23385,659,Bronze,1992
23386,712,Bronze,1992
23387,589,Silver,1992
23388,150,Gold,1992
23389,95,Silver,1992
23390,429,Bronze,1992
23391,156,Gold,1992
23392,159,Silver,1992
23393,160,Gold,1992
23394,321,Gold,1992
23395,160,Silver,1992
23396,226,Bronze,1992
23397,383,Gold,1992
23398,384,Bronze,1992
23399,87,Bronze,1992
23400,180,Bronze,1992
23401,429,Bronze,1992
23402,650,Gold,1992
23403,434,Bronze,1992
23404,192,Silver,1992
23405,458,Bronze,1992
23406,336,Gold,1992
23407,687,Silver,1992
23408,342,Silver,1992
23409,385,Gold,1992
23410,284,Bronze,1992
23411,544,Bronze,1992
23412,213,Silver,1992
23413,210,Bronze,1992
23414,211,Gold,1992
23415,342,Silver,1992
23416,318,Gold,1992
23417,396,Gold,1992
23418,723,Bronze,1992
23419,150,Bronze,1992
23420,150,Bronze,1992
23421,150,Bronze,1992
23422,326,Silver,1992
23423,208,Gold,1992
23424,323,Silver,1992
23425,326,Bronze,1992
23426,689,Bronze,1992
23427,151,Silver,1992
23428,342,Bronze,1992
23429,422,Gold,1992
23430,446,Gold,1992
23431,734,Bronze,1992
23432,372,Gold,1992
23433,366,Bronze,1992
23434,688,Silver,1992
23435,391,Bronze,1992
23436,719,Silver,1992
23437,590,Gold,1992
23438,591,Silver,1992
23439,326,Bronze,1992
23440,199,Bronze,1992
23441,392,Gold,1992
23442,175,Bronze,1992
23443,326,Silver,1992
23444,388,Gold,1992
23445,689,Bronze,1992
23446,388,Gold,1992
23447,321,Silver,1992
23448,342,Silver,1992
23449,351,Silver,1992
23450,689,Bronze,1992
23451,342,Silver,1992
23452,151,Bronze,1992
23453,408,Gold,1992
23454,388,Gold,1992
23455,326,Bronze,1992
23456,139,Silver,1992
23457,422,Bronze,1992
23458,143,Gold,1992
23459,10,Gold,1992
23460,7,Gold,1992
23461,318,Bronze,1992
23462,559,Bronze,1992
23463,150,Silver,1992
23464,383,Gold,1992
23465,623,Gold,1992
23466,342,Bronze,1992
23467,169,Silver,1992
23468,386,Silver,1992
23469,151,Silver,1992
23470,326,Silver,1992
23471,622,Silver,1992
23472,342,Bronze,1992
23473,150,Silver,1992
23474,702,Gold,1992
23475,593,Silver,1992
23476,202,Silver,1992
23477,151,Bronze,1992
23478,385,Gold,1992
23479,721,Gold,1992
23480,572,Bronze,1992
23481,573,Silver,1992
23482,226,Bronze,1992
23483,524,Silver,1992
23484,40,Bronze,1992
23485,650,Bronze,1992
23486,573,Gold,1992
23487,564,Silver,1992
23488,85,Bronze,1992
23489,151,Gold,1992
23490,573,Gold,1992
23491,568,Gold,1992
23492,84,Bronze,1992
23493,319,Bronze,1992
23494,321,Bronze,1992
23495,342,Bronze,1992
23496,388,Bronze,1992
23497,440,Gold,1992
23498,171,Bronze,1992
23499,224,Bronze,1992
23500,226,Gold,1992
23501,312,Gold,1992
23502,701,Silver,1992
23503,342,Gold,1992
23504,295,Silver,1992
23505,688,Gold,1992
23506,383,Bronze,1992
23507,315,Silver,1992
23508,386,Silver,1992
23509,449,Bronze,1992
23510,307,Bronze,1992
23511,383,Gold,1992
23512,688,Bronze,1992
23513,328,Bronze,1992
23514,236,Gold,1992
23515,342,Silver,1992
23516,430,Bronze,1992
23517,649,Silver,1992
23518,388,Silver,1992
23519,74,Silver,1992
23520,556,Silver,1992
23521,453,Silver,1992
23522,180,Silver,1992
23523,659,Bronze,1992
23524,541,Gold,1992
23525,40,Gold,1992
23526,384,Gold,1992
23527,562,Bronze,1992
23528,564,Gold,1992
23529,384,Gold,1992
23530,182,Bronze,1992
23531,8,Gold,1992
23532,397,Gold,1992
23533,262,Silver,1992
23534,274,Gold,1992
23535,179,Gold,1992
23536,290,Gold,1992
23537,441,Silver,1992
23538,623,Gold,1992
23539,209,Bronze,1992
23540,84,Gold,1992
23541,108,Gold,1992
23542,652,Bronze,1992
23543,655,Silver,1992
23544,385,Silver,1992
23545,87,Silver,1992
23546,85,Gold,1992
23547,663,Bronze,1992
23548,662,Bronze,1992
23549,119,Bronze,1992
23550,372,Silver,1992
23551,372,Silver,1992
23552,152,Silver,1992
23553,560,Silver,1992
23554,372,Silver,1992
23555,173,Bronze,1992
23556,716,Gold,1992
23557,372,Silver,1992
23558,366,Silver,1992
23559,369,Silver,1992
23560,372,Silver,1992
23561,358,Gold,1992
23562,369,Bronze,1992
23563,152,Silver,1992
23564,569,Silver,1992
23565,145,Bronze,1992
23566,401,Bronze,1992
23567,150,Silver,1992
23568,388,Bronze,1992
23569,383,Silver,1992
23570,150,Silver,1992
23571,150,Silver,1992
23572,644,Silver,1992
23573,647,Gold,1992
23574,653,Silver,1992
23575,694,Silver,1992
23576,148,Bronze,1992
23577,150,Gold,1992
23578,388,Silver,1992
23579,383,Silver,1992
23580,8,Silver,1992
23581,388,Silver,1992
23582,35,Silver,1992
23583,386,Bronze,1992
23584,152,Silver,1992
23585,152,Silver,1992
23586,692,Silver,1992
23587,643,Bronze,1992
23588,150,Silver,1992
23589,150,Silver,1992
23590,615,Silver,1992
23591,2,Bronze,1992
23592,171,Silver,1992
23593,476,Gold,1992
23594,159,Bronze,1992
23595,160,Bronze,1992
23596,268,Gold,1992
23597,284,Silver,1992
23598,342,Gold,1992
23599,613,Gold,1992
23600,639,Bronze,1992
23601,650,Gold,1992
23602,649,Silver,1992
23603,446,Bronze,1992
23604,382,Gold,1992
23605,376,Silver,1992
23606,659,Gold,1992
23607,388,Bronze,1992
23608,688,Gold,1992
23609,342,Gold,1992
23610,496,Gold,1992
23611,422,Silver,1992
23612,692,Bronze,1992
23613,403,Bronze,1992
23614,112,Bronze,1992
23615,380,Gold,1992
23616,378,Bronze,1992
23617,376,Gold,1992
23618,660,Bronze,1992
23619,40,Silver,1992
23620,483,Bronze,1992
23621,3,Bronze,1992
23622,274,Bronze,1992
23623,721,Silver,1992
23624,480,Silver,1992
23625,383,Bronze,1992
23626,386,Gold,1992
23627,219,Bronze,1992
23628,448,Bronze,1992
23629,696,Bronze,1992
23630,388,Gold,1992
23631,127,Silver,1992
23632,151,Gold,1992
23633,388,Silver,1992
23634,408,Silver,1992
23635,434,Silver,1992
23636,482,Gold,1992
23637,386,Gold,1992
23638,386,Gold,1992
23639,177,Gold,1992
23640,151,Bronze,1992
23641,689,Bronze,1992
23642,715,Bronze,1992
23643,429,Silver,1992
23644,319,Silver,1992
23645,190,Bronze,1992
23646,429,Gold,1992
23647,196,Silver,1992
23648,75,Gold,1992
23649,84,Gold,1992
23650,134,Gold,1992
23651,2,Silver,1992
23652,122,Silver,1992
23653,679,Silver,1992
23654,85,Silver,1992
23655,386,Gold,1992
23656,654,Bronze,1992
23657,649,Gold,1992
23658,715,Silver,1992
23659,190,Gold,1992
23660,7,Bronze,1992
23661,413,Bronze,1992
23662,429,Silver,1992
23663,268,Bronze,1992
23664,559,Silver,1992
23665,372,Bronze,1992
23666,366,Bronze,1992
23667,687,Gold,1992
23668,445,Bronze,1992
23669,178,Gold,1992
23670,385,Gold,1992
23671,445,Gold,1992
23672,441,Gold,1992
23673,152,Bronze,1992
23674,152,Bronze,1992
23675,173,Silver,1992
23676,274,Silver,1992
23677,434,Gold,1992
23678,71,Gold,1992
23679,434,Silver,1992
23680,679,Bronze,1992
23681,386,Bronze,1992
23682,383,Bronze,1992
23683,160,Silver,1992
23684,444,Bronze,1992
23685,400,Bronze,1992
23686,392,Bronze,1992
23687,559,Gold,1992
23688,385,Gold,1992
23689,165,Bronze,1992
23690,35,Gold,1992
23691,342,Bronze,1992
23692,92,Silver,1992
23693,11,Silver,1992
23694,150,Gold,1992
23695,150,Gold,1992
23696,650,Bronze,1992
23697,679,Bronze,1992
23698,211,Gold,1992
23699,385,Gold,1992
23700,593,Gold,1992
23701,251,Gold,1992
23702,120,Silver,1992
23703,689,Silver,1992
23704,214,Gold,1992
23705,385,Gold,1992
23706,342,Silver,1992
23707,422,Gold,1992
23708,128,Silver,1992
23709,719,Gold,1992
23710,699,Gold,1992
23711,379,Silver,1992
23712,380,Bronze,1992
23713,377,Bronze,1992
23714,382,Bronze,1992
23715,376,Silver,1992
23716,386,Bronze,1992
23717,379,Bronze,1992
23718,380,Silver,1992
23719,377,Gold,1992
23720,378,Gold,1992
23721,717,Bronze,1992
23722,384,Gold,1992
23723,673,Bronze,1992
23724,152,Gold,1992
23725,434,Bronze,1992
23726,388,Gold,1992
23727,294,Silver,1992
23728,168,Silver,1992
23729,164,Gold,1992
23730,165,Silver,1992
23731,338,Gold,1992
23732,362,Silver,1992
23733,372,Gold,1992
23734,358,Silver,1992
23735,361,Silver,1992
23736,359,Silver,1992
23737,70,Bronze,1992
23738,84,Gold,1992
23739,150,Bronze,1992
23740,589,Bronze,1992
23741,401,Silver,1992
23742,179,Bronze,1992
23743,412,Silver,1992
23744,564,Gold,1992
23745,714,Silver,1992
23746,140,Bronze,1992
23747,733,Silver,1992
23748,453,Bronze,1992
23749,444,Gold,1992
23750,441,Gold,1992
23751,383,Bronze,1992
23752,609,Gold,1992
23753,622,Gold,1992
23754,169,Bronze,1992
23755,245,Gold,1992
23756,386,Bronze,1992
23757,109,Silver,1992
23758,688,Silver,1992
23759,394,Silver,1992
23760,384,Bronze,1992
23761,386,Gold,1992
23762,100,Bronze,1992
23763,434,Bronze,1992
23764,623,Gold,1992
23765,448,Gold,1992
23766,386,Silver,1992
23767,151,Gold,1992
23768,384,Gold,1992
23769,448,Gold,1992
23770,383,Bronze,1992
23771,401,Gold,1992
23772,312,Silver,1992
23773,169,Silver,1992
23774,78,Bronze,1992
23775,315,Bronze,1992
23776,151,Silver,1992
23777,150,Bronze,1992
23778,640,Silver,1992
23779,644,Bronze,1992
23780,650,Gold,1992
23781,384,Gold,1992
23782,628,Silver,1992
23783,181,Bronze,1992
23784,429,Silver,1992
23785,689,Bronze,1992
23786,312,Bronze,1992
23787,128,Gold,1992
23788,321,Silver,1992
23789,441,Silver,1992
23790,380,Silver,1992
23791,687,Gold,1992
23792,143,Bronze,1992
23793,271,Silver,1992
23794,598,Bronze,1992
23795,702,Bronze,1992
23796,609,Bronze,1992
23797,285,Silver,1992
23798,441,Bronze,1992
23799,410,Silver,1992
23800,410,Gold,1992
23801,386,Bronze,1992
23802,386,Bronze,1992
23803,315,Silver,1992
23804,183,Bronze,1992
23805,274,Bronze,1992
23806,188,Silver,1992
23807,597,Silver,1992
23808,598,Gold,1992
23809,599,Gold,1992
23810,574,Bronze,1992
23811,572,Gold,1992
23812,573,Gold,1992
23813,573,Gold,1992
23814,119,Silver,1992
23815,103,Bronze,1992
23816,688,Silver,1992
23817,236,Silver,1992
23818,165,Gold,1992
23819,150,Bronze,1992
23820,372,Bronze,1992
23821,150,Bronze,1992
23822,148,Silver,1992
23823,673,Silver,1992
23824,476,Silver,1992
23825,210,Gold,1992
23826,211,Silver,1992
23827,399,Gold,1992
23828,133,Silver,1992
23829,128,Gold,1992
23830,342,Bronze,1992
23831,236,Silver,1992
23832,274,Silver,1992
23833,689,Silver,1992
23834,688,Bronze,1992
23835,688,Bronze,1992
23836,422,Bronze,1992
23837,274,Silver,1992
23838,395,Silver,1992
23839,422,Gold,1992
23840,688,Silver,1992
23841,689,Bronze,1992
23842,384,Gold,1992
23843,397,Bronze,1992
23844,380,Bronze,1992
23845,657,Bronze,1992
23846,656,Bronze,1992
23847,449,Gold,1992
23848,446,Silver,1992
23849,386,Gold,1992
23850,621,Gold,1992
23851,623,Bronze,1992
23852,622,Gold,1992
23853,211,Bronze,1992
23854,199,Silver,1992
23855,383,Silver,1992
23856,383,Silver,1992
23857,441,Silver,1992
23858,316,Gold,1992
23859,645,Bronze,1992
23860,377,Silver,1992
23861,378,Gold,1992
23862,384,Bronze,1992
23863,127,Bronze,1992
23864,127,Bronze,1992
23865,152,Bronze,1992
23866,688,Gold,1992
23867,3,Gold,1992
23868,720,Bronze,1992
23869,150,Bronze,1992
23870,649,Bronze,1992
23871,650,Silver,1992
23872,124,Bronze,1992
23873,688,Silver,1992
23874,269,Bronze,1992
23875,150,Gold,1992
23876,150,Gold,1992
23877,441,Silver,1992
23878,368,Gold,1992
23879,150,Silver,1992
23880,174,Bronze,1992
23881,687,Gold,1992
23882,190,Silver,1992
23883,188,Gold,1992
23884,384,Gold,1992
23885,733,Gold,1992
23886,384,Gold,1992
23887,145,Gold,1992
23888,573,Bronze,1992
23889,687,Bronze,1992
23890,104,Bronze,1992
23891,236,Bronze,1992
23892,380,Silver,1992
23893,427,Silver,1992
23894,122,Gold,1992
23895,429,Gold,1992
23896,687,Gold,1992
23897,151,Bronze,1992
23898,164,Silver,1992
23899,599,Bronze,1992
23900,236,Silver,1992
23901,689,Silver,1992
23902,99,Silver,1992
23903,152,Silver,1992
23904,151,Silver,1992
23905,129,Gold,1992
23906,383,Bronze,1992
23907,150,Gold,1992
23908,627,Silver,1992
23909,604,Gold,1992
23910,92,Gold,1992
23911,251,Silver,1992
23912,568,Gold,1992
23913,383,Bronze,1992
23914,693,Silver,1992
23915,251,Gold,1992
23916,448,Gold,1992
23917,430,Silver,1992
23918,386,Silver,1992
23919,274,Bronze,1992
23920,441,Bronze,1992
23921,568,Silver,1992
23922,544,Gold,1992
23923,388,Gold,1992
23924,334,Gold,1992
23925,338,Silver,1992
23926,402,Bronze,1992
23927,151,Silver,1992
23928,384,Silver,1992
23929,3,Silver,1992
23930,689,Silver,1992
23931,405,Silver,1992
23932,71,Bronze,1992
23933,621,Bronze,1992
23934,342,Gold,1992
23935,435,Gold,1992
23936,448,Silver,1992
23937,151,Gold,1992
23938,715,Gold,1992
23939,388,Silver,1992
23940,74,Gold,1992
23941,541,Bronze,1992
23942,641,Bronze,1992
23943,321,Gold,1992
23944,35,Silver,1992
23945,2,Gold,1992
23946,196,Gold,1992
23947,689,Gold,1992
23948,336,Gold,1992
23949,622,Bronze,1992
23950,433,Bronze,1992
23951,430,Gold,1992
23952,160,Silver,1992
23953,631,Gold,1992
23954,610,Gold,1992
23955,621,Silver,1992
23956,622,Silver,1992
23957,429,Gold,1992
23958,383,Bronze,1992
23959,210,Gold,1992
23960,211,Silver,1992
23961,689,Gold,1992
23962,689,Gold,1992
23963,687,Silver,1992
23964,307,Bronze,1992
23965,108,Silver,1992
23966,321,Gold,1992
23967,342,Bronze,1992
23968,35,Bronze,1992
23969,621,Silver,1992
23970,121,Bronze,1992
23971,127,Silver,1992
23972,388,Bronze,1992
23973,407,Silver,1992
23974,388,Gold,1992
23975,326,Gold,1992
23976,679,Bronze,1992
23977,673,Bronze,1992
23978,384,Bronze,1992
23979,712,Gold,1992
23980,226,Silver,1992
23981,441,Bronze,1992
23982,621,Silver,1992
23983,623,Gold,1992
23984,622,Silver,1992
23985,490,Silver,1992
23986,641,Gold,1992
23987,663,Silver,1992
23988,662,Gold,1992
23989,118,Bronze,1992
23990,177,Bronze,1992
23991,342,Bronze,1992
23992,393,Bronze,1992
23993,137,Bronze,1992
23994,383,Bronze,1992
23995,133,Bronze,1992
23996,429,Bronze,1992
23997,525,Bronze,1992
23998,433,Bronze,1992
23999,430,Gold,1992
24000,408,Bronze,1992
24001,342,Bronze,1992
24002,405,Bronze,1992
24003,386,Gold,1992
24004,386,Bronze,1992
24005,385,Bronze,1992
24006,226,Bronze,1992
24007,429,Gold,1992
24008,388,Silver,1992
24009,105,Silver,1992
24010,311,Silver,1992
24011,312,Gold,1992
24012,151,Silver,1992
24013,137,Gold,1992
24014,435,Gold,1992
24015,159,Gold,1992
24016,456,Silver,1992
24017,85,Bronze,1992
24018,385,Silver,1992
24019,179,Bronze,1992
24020,430,Silver,1992
24021,203,Gold,1992
24022,714,Bronze,1992
24023,385,Gold,1992
24024,401,Bronze,1992
24025,138,Gold,1992
24026,725,Gold,1992
24027,129,Bronze,1992
24028,405,Gold,1992
24029,174,Silver,1992
24030,483,Gold,1992
24031,326,Gold,1992
24032,168,Gold,1992
24033,165,Bronze,1992
24034,251,Gold,1992
24035,383,Bronze,1992
24036,85,Bronze,1992
24037,621,Bronze,1992
24038,429,Bronze,1992
24039,491,Bronze,1992
24040,436,Bronze,1992
24041,640,Bronze,1992
24042,312,Bronze,1992
24043,429,Gold,1992
24044,205,Gold,1992
24045,151,Gold,1992
24046,429,Silver,1992
24047,403,Silver,1992
24048,386,Gold,1992
24049,9,Silver,1992
24050,118,Silver,1992
24051,608,Bronze,1992
24052,191,Silver,1992
24053,237,Gold,1992
24054,231,Silver,1992
24055,689,Silver,1992
24056,315,Gold,1992
24057,125,Gold,1992
24058,312,Gold,1992
24059,211,Bronze,1992
24060,659,Silver,1992
24061,388,Bronze,1992
24062,675,Gold,1992
24063,551,Bronze,1992
24064,202,Bronze,1992
24065,278,Gold,1992
24066,600,Bronze,1992
24067,607,Silver,1992
24068,622,Gold,1992
24069,203,Bronze,1992
24070,608,Silver,1992
24071,614,Silver,1992
24072,717,Gold,1992
24073,640,Gold,1992
24074,650,Bronze,1992
24075,181,Silver,1992
24076,408,Silver,1992
24077,430,Gold,1992
24078,429,Silver,1992
24079,183,Bronze,1992
24080,117,Bronze,1992
24081,128,Gold,1992
24082,314,Gold,1992
24083,315,Gold,1992
24084,151,Bronze,1992
24085,628,Bronze,1992
24086,327,Bronze,1992
24087,616,Gold,1992
24088,627,Gold,1992
24089,623,Gold,1992
24090,385,Bronze,1992
24091,384,Silver,1992
24092,150,Bronze,1992
24093,573,Bronze,1992
24094,403,Bronze,1992
24095,385,Gold,1992
24096,285,Gold,1992
24097,125,Silver,1992
24098,687,Bronze,1992
24099,456,Gold,1992
24100,689,Silver,1992
24101,721,Bronze,1992
24102,680,Bronze,1992
24103,679,Silver,1992
24104,645,Gold,1992
24105,647,Silver,1992
24106,653,Bronze,1992
24107,650,Gold,1992
24108,307,Silver,1992
24109,688,Bronze,1992
24110,274,Bronze,1992
24111,78,Silver,1992
24112,689,Silver,1992
24113,687,Bronze,1992
24114,688,Bronze,1992
24115,150,Bronze,1992
24116,150,Bronze,1992
24117,290,Bronze,1992
24118,399,Bronze,1992
24119,176,Gold,1992
24120,439,Silver,1992
24121,388,Bronze,1992
24122,441,Bronze,1992
24123,169,Bronze,1992
24124,388,Silver,1992
24125,407,Bronze,1992
24126,448,Gold,1992
24127,326,Gold,1992
24128,318,Gold,1992
24129,388,Silver,1992
24130,169,Gold,1992
24131,100,Silver,1992
24132,524,Gold,1992
24133,433,Gold,1992
24134,433,Gold,1992
24135,445,Bronze,1992
24136,480,Gold,1992
24137,480,Gold,1992
24138,11,Bronze,1992
24139,555,Silver,1992
24140,687,Silver,1992
24141,613,Silver,1992
24142,622,Silver,1992
24143,429,Bronze,1992
24144,399,Bronze,1992
24145,392,Bronze,1992
24146,385,Bronze,1992
24147,372,Gold,1992
24148,689,Bronze,1992
24149,362,Gold,1992
24150,372,Gold,1992
24151,361,Gold,1992
24152,366,Gold,1992
24153,369,Gold,1992
24154,368,Gold,1992
24155,488,Silver,1992
24156,713,Bronze,1992
24157,138,Silver,1992
24158,321,Gold,1992
24159,128,Gold,1992
24160,388,Gold,1992
24161,650,Bronze,1992
24162,326,Bronze,1992
24163,152,Gold,1992
24164,145,Bronze,1992
24165,145,Bronze,1992
24166,444,Bronze,1992
24167,698,Silver,1992
24168,318,Bronze,1992
24169,689,Gold,1992
24170,148,Bronze,1992
24171,191,Silver,1992
24172,84,Bronze,1992
24173,312,Silver,1992
24174,117,Silver,1992
24175,722,Silver,1992
24176,386,Bronze,1992
24177,104,Silver,1992
24178,383,Silver,1992
24179,69,Gold,1992
24180,427,Bronze,1992
24181,496,Bronze,1992
24182,226,Gold,1992
24183,384,Silver,1992
24184,412,Gold,1992
24185,413,Gold,1992
24186,388,Bronze,1992
24187,195,Silver,1992
24188,396,Bronze,1992
24189,712,Silver,1992
24190,388,Bronze,1992
24191,236,Gold,1992
24192,688,Silver,1992
24193,714,Gold,1992
24194,480,Bronze,1992
24195,128,Bronze,1992
24196,388,Silver,1992
24197,725,Bronze,1992
24198,476,Silver,1992
24199,441,Silver,1992
24200,318,Bronze,1992
24201,439,Bronze,1992
24202,342,Gold,1992
24203,342,Gold,1992
24204,174,Bronze,1992
24205,564,Gold,1992
24206,104,Gold,1992
24207,590,Silver,1992
24208,190,Silver,1992
24209,188,Gold,1992
24210,323,Gold,1992
24211,385,Silver,1992
24212,342,Silver,1992
24213,413,Silver,1992
24214,384,Silver,1992
24215,439,Gold,1992
24216,160,Gold,1992
24217,274,Gold,1992
24218,649,Bronze,1992
24219,541,Silver,1992
24220,729,Silver,1992
24221,392,Silver,1992
24222,128,Silver,1992
24223,623,Bronze,1992
24224,615,Gold,1992
24225,622,Gold,1992
24226,480,Bronze,1992
24227,673,Gold,1992
24228,151,Gold,1992
24229,383,Bronze,1992
24230,687,Bronze,1992
24231,128,Bronze,1992
24232,190,Bronze,1992
24233,441,Bronze,1992
24234,191,Gold,1992
24235,430,Bronze,1992
24236,429,Bronze,1992
24237,380,Bronze,1992
24238,146,Bronze,1992
24239,112,Gold,1992
24240,150,Bronze,1992
24241,150,Bronze,1992
24242,65,Bronze,1992
24243,693,Gold,1992
24244,422,Bronze,1992
24245,418,Bronze,1992
24246,152,Gold,1992
24247,289,Gold,1992
24248,384,Silver,1992
24249,199,Silver,1992
24250,383,Silver,1992
