athleteID,age,sex,height,weight
1630,20,M,174,55
1631,,M,,96
1632,25,M,,
1633,25,M,,
1634,22,M,,81
1635,20,M,,
1636,20,M,,
1637,41,M,,
1638,18,M,,
1639,34,M,,
1640,22,M,,
1641,27,M,,
1642,24,M,,
1643,22,M,,
1644,22,M,,
1645,29,F,,
1646,19,M,,
1647,53,M,,
1648,23,M,,
1649,20,M,,
1650,33,M,175,67
1651,33,M,175,67
1652,26,M,176,68
1653,21,M,,
1654,,M,,
1655,,M,,
1656,38,M,,
1657,45,M,,
1658,45,M,,
1659,32,M,,
1660,54,M,,
1661,53,M,,
1662,25,M,,
1663,23,M,,
1664,19,M,169,86
1665,28,M,190,88
1666,28,M,190,88
1667,44,M,,
1668,22,M,,69
1669,22,M,191,76
1670,34,M,,
1671,21,M,166,64
1672,24,M,,
1673,24,M,,
1674,23,M,,
1675,21,M,172,65
1676,26,M,,
1677,26,M,,
1678,58,M,,
1679,23,M,,
1680,24,M,,
1681,33,M,,
1682,28,M,,
1683,29,M,,94
1684,21,M,179,70
1685,34,M,,
1686,23,M,,
1687,29,M,,
1688,26,M,185,76
1689,41,M,,
1690,17,M,,
1691,31,M,,
1692,31,M,,
1693,20,M,,82
1694,28,M,,54
1695,32,M,,
1696,20,M,,
1697,,M,,
1698,,M,,
1699,31,M,,
1700,23,M,,70
1701,,M,,
1702,39,M,,
1703,20,M,,
1704,41,M,,
1705,,M,,
1706,27,M,,
1707,27,M,,
1708,47,M,,
1709,47,M,,
1710,25,M,,
1711,20,M,168,
1712,,M,,
1713,26,M,,
1714,24,M,183,
1715,20,M,,78
1716,32,M,182,115
1717,30,M,,
1718,,M,170,60
1719,28,M,173,
1720,37,M,,
1721,50,M,,
1722,41,M,,
1723,29,M,,
1724,26,M,160,54
1725,26,M,,
1726,34,M,,104
1727,46,M,,
1728,18,M,,
1729,,M,,
1730,27,M,,
1731,20,M,,
1732,24,M,188,
1733,25,M,,
1734,39,M,,
1735,39,M,,
1736,40,M,,
1737,60,M,,
1738,29,M,,100
1739,19,M,,
1740,20,M,,
1741,28,M,,
1742,,M,,
1743,21,M,,68
1744,,M,,
1745,,M,,
1746,27,M,,
1747,27,M,,
1748,17,M,,
1749,37,M,,
1750,25,M,,
1751,28,M,,70
1752,26,M,,
1753,23,M,,
1754,21,M,,
1755,21,M,,
1756,25,M,174,
1757,53,F,,
1758,41,M,,79
1759,32,M,,
1760,25,M,,
1761,20,M,,
1762,22,M,,
1763,28,M,180,76
1764,34,M,,
1765,23,M,,
1766,29,M,,
1767,29,M,,
1768,18,M,,
1769,24,M,,
1770,19,M,,
1771,24,M,178,
1772,20,M,,
1773,23,M,,
1774,21,M,190,100
1775,24,M,,
1776,30,M,,
1777,26,M,,
1778,26,M,,
1779,24,M,,
1780,24,M,,
1781,29,M,,
1782,37,M,,
1783,28,M,,79
1784,,M,,
1785,,M,,
1786,24,M,,
1787,21,M,170,61
1788,24,M,,
1789,,M,,
1790,23,M,,
1791,23,M,,
1792,38,M,,
1793,26,M,,
1794,26,M,,
1795,33,M,180,
1796,31,M,,
1797,,M,,
1798,23,M,,
1799,25,M,,
1800,21,M,,
1801,31,M,176,
1802,28,M,,
1803,22,M,,
1804,24,M,,
1805,31,M,,91
1806,33,M,,98
1807,24,M,,
1808,26,M,,
1809,,M,,
1810,43,M,168,
1811,30,M,,
1812,19,M,,
1813,20,M,185,75
1814,22,M,,
1815,23,M,168,70
1816,23,M,,
1817,25,M,189,79
1818,,M,,
1819,37,M,,
1820,21,M,,72
1821,29,M,,
1822,,M,161,53
1823,21,M,,
1824,30,M,,
1825,,M,,
1826,19,M,182,70
1827,22,M,180,76
1828,22,M,180,76
1829,21,M,,
1830,33,M,,
1831,32,M,,
1832,32,M,,
1833,32,M,,
1834,22,M,,
1835,32,M,,
1836,23,M,181,72
1837,33,M,,
1838,33,M,,
1839,21,M,,
1840,24,M,,
1841,40,M,170,
1842,22,F,,
1843,25,M,,
1844,38,M,,
1845,21,M,,
1846,28,M,,
1847,25,M,,
1848,18,M,,
1849,43,M,,
1850,23,M,,77
1851,23,M,,77
1852,24,M,,
1853,37,M,,
1854,37,M,,
1855,37,M,,
1856,55,M,,
1857,,F,,
1858,29,M,,
1859,29,M,,
1860,25,M,185,75
1861,,M,,
1862,22,M,,
1863,37,M,183,76
1864,21,M,,
1865,41,M,,
1866,26,M,,
1867,24,M,195,115
1868,26,M,,
1869,21,M,,
1870,20,M,,
1871,31,M,,
1872,33,M,,
1873,24,M,,
1874,22,M,170,60
1875,23,M,178,
1876,25,M,180,84
1877,23,M,,
1878,20,M,,
1879,30,M,,
1880,21,M,,
1881,23,M,,
1882,20,M,,
1883,31,M,,85
1884,36,M,,
1885,38,M,,
1886,38,M,,
1887,30,M,,
1888,18,M,,
1889,,M,,
1890,20,M,188,83
1891,20,M,188,83
1892,24,M,,
1893,18,M,,
1894,41,M,174,80
1895,26,M,,
1896,21,M,183,76
1897,21,M,,
1898,23,M,,104
1899,24,M,177,67
1900,24,M,177,67
1901,24,M,177,67
1902,27,M,190,88
1903,27,M,190,88
1904,27,M,190,88
1905,26,M,,
1906,34,M,,
1907,16,M,182,76
1908,41,M,,
1909,32,M,,
1910,27,M,,
1911,43,M,,
1912,25,M,,
1913,32,M,,
1914,,M,,
1915,17,M,,
1916,34,M,,
1917,,M,,
1918,22,M,,
1919,20,M,,
1920,22,M,,
1921,29,M,186,105
1922,,M,,95
1923,30,M,,
1924,30,M,,
1925,23,M,183,81
1926,21,M,,
1927,26,M,184,78
1928,20,M,,
1929,26,M,,
1930,25,M,,
1931,23,M,,
1932,20,M,,69
1933,22,M,175,63
1934,28,M,,
1935,21,M,,
1936,18,M,170,
1937,32,M,,
1938,26,M,165,53
1939,23,M,,
1940,19,M,,77
1941,24,M,,
1942,19,M,,
1943,33,M,,
1944,32,M,,
1945,27,M,,
1946,27,M,,
1947,19,M,,
1948,23,M,,71
1949,33,M,,
1950,39,M,,
1951,26,M,168,59
1952,21,M,,
1953,28,M,,
1954,60,M,,
1955,60,M,,
1956,60,M,,
1957,33,M,,108
1958,45,M,,
1959,26,F,,
1960,26,F,,
1961,23,M,,
1962,30,M,,71
1963,41,M,,
1964,37,M,,
1965,18,M,185,80
1966,18,M,185,80
1967,23,M,165,66
1968,23,M,165,66
1969,23,M,165,66
1970,25,M,181,74
1971,19,M,,
1972,21,M,,
1973,24,M,,75
1974,24,M,,75
1975,25,M,,75
1976,23,M,,
1977,42,M,,
1978,26,M,,
1979,26,M,,
1980,27,M,,
1981,22,M,178,73
1982,46,M,,
1983,22,M,,
1984,23,M,,68
1985,25,M,,
1986,24,M,175,
1987,33,M,,
1988,,M,,
1989,22,M,,
1990,21,M,177,69
1991,19,M,189,81
1992,19,M,189,81
1993,25,M,,
1994,21,M,,
1995,29,M,,
1996,35,M,,
1997,28,M,157,54
1998,33,M,,
1999,33,M,,
2000,,M,,51
2001,45,M,,
2002,27,M,,77
2003,22,M,,73
2004,,M,,73
2005,37,M,,
2006,24,M,,
2007,35,M,,
2008,25,M,165,53
2009,26,M,,80
2010,26,M,187,83
2011,26,M,187,83
2012,26,M,,
2013,22,M,,
2014,18,M,,
2015,20,M,,
2016,19,M,170,61
2017,30,M,,
2018,21,M,,
2019,36,M,,
2020,23,M,183,97
2021,26,M,,
2022,30,M,,
2023,34,M,174,68
2024,34,M,174,68
2025,25,M,,
2026,25,M,178,87.5
2027,26,M,,
2028,32,M,,
2029,23,M,,
2030,28,M,,95
2031,22,M,,
2032,28,M,,
2033,26,M,,
2034,24,M,,
2035,43,M,,
2036,43,M,,
2037,24,M,,
2038,27,M,,
2039,24,M,,83
2040,20,M,,
2041,29,M,173,80
2042,,M,,
2043,31,M,,
2044,,M,,
2045,19,M,,81
2046,29,M,,
2047,21,M,,
2048,23,M,162,52
2049,23,M,162,52
2050,33,M,,
2051,56,M,,
2052,37,F,,
2053,33,M,,
2054,24,M,,
2055,18,M,,
2056,33,M,,
2057,23,M,193,89
2058,,M,173,67
2059,33,M,,
2060,28,M,,
2061,44,M,,75
2062,17,M,,
2063,38,M,,
2064,18,M,,
2065,25,M,,
2066,19,M,181,78
2067,19,M,181,78
2068,21,M,,
2069,22,M,188,78
2070,22,M,188,78
2071,31,M,,
2072,27,M,188,78
2073,27,M,188,78
2074,16,F,,
2075,45,M,,
2076,19,M,,
2077,19,M,,
2078,24,M,,
2079,26,M,,
2080,30,F,,
2081,20,M,,
2082,30,M,,
2083,20,M,188,73
2084,18,M,177,70
2085,26,M,,
2086,20,M,,
2087,22,M,,
2088,26,M,,
2089,44,M,,
2090,28,M,,
2091,30,M,,
2092,22,M,172,63
2093,22,M,172,63
2094,25,M,,
2095,21,M,,
2096,40,M,,
2097,29,M,,
2098,30,M,,
2099,30,M,,
2100,21,M,170,59
2101,21,M,170,59
2102,28,M,,
2103,21,M,,
2104,47,M,,
2105,30,M,,
2106,23,M,,
2107,19,M,,
2108,21,M,188,75
2109,38,M,,
2110,,M,,
2111,25,M,,
2112,27,M,,
2113,19,M,,
2114,19,M,,
2115,24,M,,
2116,32,M,,
2117,25,M,,
2118,27,M,173,
2119,36,M,,
2120,41,M,,
2121,33,M,,
2122,25,M,,
2123,43,M,,
2124,33,M,,
2125,25,M,,
2126,20,M,,
2127,26,M,,
2128,20,M,,
2129,21,M,,
2130,20,M,188,70
2131,24,M,,
2132,22,M,,
2133,32,M,,
2134,36,M,,
2135,19,M,,
2136,24,M,,
2137,22,M,,
2138,29,M,,
2139,24,M,174,72
2140,45,M,,
2141,27,M,,
2142,22,M,,
2143,21,M,,
2144,42,M,,
2145,42,M,,
2146,24,M,178,
2147,38,M,,
2148,30,M,,
2149,28,F,,
2150,23,M,,
2151,29,M,,
2152,27,M,,
2153,24,M,,
2154,33,M,,
2155,22,M,,
2156,30,M,,
2157,22,M,,
2158,26,M,,
2159,47,M,,
2160,51,M,,
2161,40,M,,
2162,30,M,179,60
2163,20,M,,
2164,42,M,,
2165,23,M,172,70
2166,19,M,,
2167,23,M,,
2168,18,M,,
2169,19,M,,
2170,28,M,,
2171,26,M,,
2172,29,M,167,
2173,29,M,167,
2174,38,M,,
2175,25,M,180,68
2176,30,M,,
2177,32,M,,
2178,56,M,,
2179,27,M,,
2180,39,M,,
2181,19,F,,
2182,19,F,,
2183,29,M,,
2184,25,M,,
2185,25,M,,
2186,19,M,,
2187,31,M,,
2188,24,M,,
2189,20,M,,
2190,33,M,,
2191,20,M,,
2192,23,M,,
2193,40,M,,
2194,35,M,,
2195,26,M,183,72
2196,61,M,,
2197,19,M,181,88
2198,34,M,,
2199,34,M,,
2200,41,M,173,
2201,41,M,173,
2202,41,M,173,
2203,23,M,,
2204,32,M,175,
2205,32,M,175,
2206,32,M,175,
2207,32,M,175,
2208,32,M,,
2209,32,M,,
2210,32,M,,
2211,32,M,,
2212,32,M,,
2213,21,M,177,67
2214,26,M,,
2215,25,M,,
2216,30,F,,
2217,42,M,,
2218,28,M,,
2219,28,M,183,102
2220,30,M,,
2221,27,M,,
2222,22,M,,
2223,46,M,,
2224,21,M,,
2225,31,M,170,
2226,31,M,170,
2227,21,M,,
2228,34,M,191,98
2229,23,M,167,59
2230,23,M,167,59
2231,24,M,,
2232,23,M,,
2233,25,M,,
2234,22,M,182,73
2235,22,M,182,73
2236,21,M,,
2237,31,M,,
2238,24,M,172,63
2239,21,M,,
2240,24,M,178,72
2241,25,M,,
2242,34,M,,
2243,36,M,,
2244,49,M,,
2245,21,M,,
2246,34,M,,
2247,29,M,,
2248,29,M,,
2249,29,M,,
2250,29,M,,
2251,29,M,,
2252,24,M,,
2253,22,M,,
2254,25,M,,
2255,22,M,,
2256,41,M,,
2257,26,M,,
2258,39,M,,
2259,39,M,,
2260,39,M,,
2261,31,M,,
2262,31,M,,
2263,24,M,,
2264,27,M,172,61
2265,23,M,,
2266,30,M,,
2267,30,M,,
2268,33,M,,
2269,18,F,,
2270,29,M,,
2271,,M,,
2272,26,M,180,
2273,24,M,178,86
2274,22,F,,
2275,19,M,,
2276,35,M,,
2277,35,M,,
2278,37,M,,
2279,26,M,171,64
2280,26,M,171,64
2281,27,M,,
2282,28,M,,
2283,19,M,,
2284,29,M,,
2285,23,M,,
2286,29,M,,
2287,41,M,,
2288,27,M,,
2289,25,M,,
2290,23,M,173,
2291,23,M,173,
2292,25,M,,
2293,39,M,,
2294,19,M,,
2295,23,M,,
2296,37,M,,
2297,21,M,,
2298,27,M,,
2299,25,F,,
2300,25,F,,
2301,32,M,,
2302,26,M,,
2303,21,M,,
2304,22,M,,
2305,22,F,,
2306,22,F,,
2307,24,M,170,62
2308,24,M,170,62
2309,31,M,,
2310,23,M,,
2311,24,M,,
2312,21,M,,
2313,21,M,,
2314,23,M,,
2315,26,M,,
2316,22,M,,
2317,26,M,,
2318,21,M,,
2319,31,M,,
2320,19,M,,
2321,24,M,,
2322,29,M,,
2323,29,M,,
2324,24,M,,
2325,29,M,,
2326,23,M,,
2327,30,M,,
2328,23,M,,
2329,28,M,,
2330,29,M,,
2331,22,M,,52
2332,,M,,
2333,26,M,,80
2334,19,M,,
2335,29,M,,
2336,23,M,,
2337,34,M,,
2338,42,M,,
2339,21,M,180,68
2340,20,M,,
2341,21,M,,
2342,21,M,,
2343,30,M,,
2344,30,M,,
2345,28,M,,
2346,28,M,,
2347,30,M,,
2348,26,M,,
2349,30,M,,
2350,42,M,,
2351,42,M,,
2352,25,M,,
2353,35,M,,
2354,19,M,,
2355,42,M,,
2356,24,M,,76
2357,24,M,,76
2358,22,M,,
2359,29,M,,
2360,36,M,,
2361,24,M,185,82
2362,34,M,,
2363,46,M,,
2364,22,M,,
2365,29,M,,
2366,25,M,,
2367,33,F,,
2368,33,F,,
2369,23,M,,
2370,24,M,,
2371,25,M,,
2372,20,M,,
2373,21,M,,
2374,28,M,,
2375,18,M,,
2376,28,M,,
2377,29,M,,
2378,21,M,,
2379,27,M,,
2380,22,M,,
2381,24,M,,
2382,27,M,,
2383,23,M,,
2384,23,M,,
2385,23,M,,
2386,22,M,178,65
2387,34,M,,
2388,37,M,,
2389,20,M,,
2390,18,M,,
2391,18,M,,
2392,18,M,,
2393,24,M,175,68
2394,30,M,,
2395,30,M,,
2396,20,M,180,
2397,20,M,180,
2398,24,M,173,68
2399,34,M,,
2400,35,M,,
2401,23,M,164,55
2402,38,M,,
2403,47,M,,
2404,39,M,,
2405,23,M,,
2406,26,M,,
2407,17,M,,
2408,28,M,,
2409,37,M,,
2410,24,M,,
2411,23,M,,
2412,35,M,,
2413,20,M,188,
2414,28,M,,
2415,22,M,,
2416,30,M,,
2417,24,M,,
2418,32,M,182,
2419,32,M,182,
2420,32,M,182,
2421,28,M,,
2422,34,M,,
2423,18,M,,
2424,18,M,,
2425,18,M,,
2426,29,M,,
2427,29,M,,
2428,20,M,185,84
2429,31,M,,
2430,19,M,178,
2431,22,M,180,73
2432,32,M,,
2433,19,M,,76
2434,23,M,175,
2435,30,M,,
2436,30,M,,
2437,26,M,,
2438,33,M,,
2439,34,M,,100
2440,21,M,,
2441,20,M,,
2442,20,M,,
2443,22,M,,
2444,22,M,,
2445,28,M,,
2446,29,M,,
2447,22,M,,
2448,23,M,,
2449,18,M,,
2450,27,M,,
2451,19,M,,
2452,29,M,,
2453,21,M,176,67
2454,27,M,,
2455,27,M,,
2456,24,M,175,70
2457,24,M,,
2458,24,M,,
2459,19,M,,
2460,35,M,,
2461,20,M,,
2462,26,M,,
2463,20,M,,
2464,27,M,,
2465,33,M,,
2466,31,M,,
2467,29,M,,
2468,19,M,,
2469,27,M,,
2470,17,F,,
2471,38,M,170,76
2472,24,M,,
2473,24,M,,
2474,25,M,,
2475,20,M,,
2476,24,M,,
2477,24,M,,
2478,26,M,,
2479,32,M,,
2480,30,M,,
2481,20,M,,
2482,24,M,,
2483,22,M,,
2484,26,M,,
2485,21,M,,
2486,21,M,,
2487,22,M,,
2488,24,M,,
2489,43,M,,
2490,24,M,,
2491,21,M,,
2492,20,M,182,72
2493,27,M,,
2494,37,M,,
2495,37,M,,
2496,26,M,,
2497,29,M,,
2498,31,M,,
2499,26,M,,
2500,21,M,,
2501,22,M,,
2502,22,M,,
2503,37,M,,
2504,37,M,,
2505,22,M,,
2506,19,M,172,66
2507,19,M,172,66
2508,31,M,,
2509,27,M,174,77.5
2510,23,M,,
2511,27,M,174,63
2512,24,M,,
2513,32,M,,
2514,45,M,,
2515,27,M,185,
2516,22,M,168,57.5
2517,22,M,168,57.5
2518,22,M,168,57.5
2519,22,M,168,57.5
2520,24,M,182,
2521,29,M,,
2522,31,F,,
2523,31,F,,
2524,24,M,172,64
2525,23,M,,
2526,24,M,,
2527,31,M,,
2528,46,M,,
2529,22,M,,
2530,22,M,,
2531,26,M,,
2532,34,M,173,70
2533,21,M,165,55
2534,26,M,,
2535,23,M,,
2536,21,M,,
2537,20,M,,
2538,20,M,,
2539,20,M,,
2540,48,M,,
2541,25,M,,
2542,20,M,,
2543,40,M,,
2544,22,M,,
2545,22,M,,
2546,21,M,,
2547,32,M,,
2548,32,M,,
2549,26,M,176,63
2550,23,M,,
2551,21,M,166,62
2552,24,M,,
2553,39,M,,
2554,,M,,
2555,32,M,,
2556,37,M,,
2557,21,M,,
2558,32,M,190,88
2559,31,M,,
2560,48,M,,
2561,48,M,,
2562,48,M,,
2563,27,M,,
2564,32,M,,
2565,24,M,,
2566,57,M,,
2567,38,M,,
2568,25,M,,
2569,22,M,,
2570,21,M,,
2571,20,M,188,67
2572,27,M,,
2573,26,M,168,63
2574,25,M,177,76
2575,25,M,177,76
2576,30,M,179,72
2577,20,M,186,80
2578,45,M,,
2579,47,M,,
2580,23,M,170,
2581,52,M,,
2582,25,M,,
2583,26,M,,
2584,18,M,178,72
2585,18,M,178,72
2586,23,M,,
2587,29,M,,
2588,22,M,,
2589,26,M,,
2590,25,M,182,75
2591,52,M,,
2592,24,M,,
2593,29,M,,
2594,21,M,,
2595,18,M,,
2596,25,M,,
2597,26,M,178,
2598,23,M,,
2599,24,M,,
2600,23,M,,
2601,23,M,,
2602,23,M,,
2603,30,M,,
2604,20,M,,
2605,23,M,180,72
2606,26,M,179,64
2607,19,M,,
2608,23,M,,
2609,19,M,173,66
2610,29,M,,
2611,26,M,,
2612,40,M,,
2613,40,M,,
2614,22,M,,
2615,24,M,186,85
2616,24,M,,
2617,19,M,,
2618,30,M,,
2619,18,M,,
2620,27,M,,
2621,18,M,,
2622,21,M,,
2623,22,M,,
2624,20,M,,
2625,49,M,,
2626,24,M,,
2627,22,M,,
2628,27,M,,
2629,27,M,,
2630,51,M,,
2631,22,M,,
2632,22,M,,
2633,30,M,188,77
2634,33,M,190,120
2635,33,M,190,120
2636,35,M,,
2637,35,M,,
2638,18,M,170,
2639,36,M,182,115
2640,31,M,,
2641,25,M,,
2642,17,M,,
2643,24,M,,
2644,29,M,,
2645,30,M,,
2646,20,M,175,71
2647,20,M,175,71
2648,25,M,,
2649,24,M,,
2650,35,M,,
2651,35,M,,
2652,22,M,,
2653,23,M,173,65
2654,47,M,,
2655,24,M,,
2656,20,F,,
2657,33,M,,100
2658,60,M,,
2659,60,M,,
2660,28,M,,
2661,40,M,,
2662,32,M,,
2663,30,M,,
2664,17,F,,
2665,22,M,,
2666,35,M,,
2667,30,M,,
2668,24,M,,
2669,41,M,,
2670,22,M,177,62
2671,42,M,,
2672,17,M,188,
2673,44,M,,
2674,24,M,170,63
2675,25,M,,
2676,27,M,,
2677,29,M,,
2678,20,M,,
2679,24,M,,
2680,22,M,,
2681,22,M,185,79
2682,22,M,185,79
2683,22,M,,
2684,29,M,,
2685,32,M,,
2686,32,M,,
2687,21,M,,
2688,19,M,,
2689,26,M,,
2690,28,M,178,
2691,24,M,,
2692,32,M,,
2693,19,M,,
2694,29,M,,
2695,28,M,180,120
2696,22,M,,
2697,19,M,,
2698,28,M,,
2699,42,M,,
2700,25,M,,
2701,38,M,,
2702,25,M,173,61
2703,21,M,,
2704,24,M,,
2705,33,M,,
2706,18,M,,
2707,29,M,,
2708,30,M,,
2709,28,M,180,
2710,28,M,180,
2711,28,M,180,
2712,28,M,180,
2713,23,M,170,
2714,33,M,,
2715,15,F,,
2716,25,M,170,61
2717,31,M,,
2718,31,M,,
2719,42,M,,
2720,28,M,,
2721,23,M,,
2722,36,M,,
2723,30,F,,
2724,22,M,,
2725,22,M,,
2726,28,M,,
2727,27,M,,
2728,30,M,,
2729,24,M,,
2730,21,M,,
2731,34,M,,
2732,27,M,,
2733,25,M,,
2734,31,M,,
2735,21,M,,
2736,16,M,,
2737,20,M,,
2738,45,M,,
2739,19,M,178,73
2740,31,M,,
2741,31,M,,
2742,32,M,,
2743,20,M,,
2744,19,M,188,80
2745,24,M,,
2746,33,M,,
2747,24,M,,
2748,26,M,,
2749,20,M,,
2750,19,M,,
2751,25,M,,
2752,21,M,,
2753,47,M,168,
2754,47,M,168,
2755,19,M,,
2756,23,M,,
2757,22,M,,
2758,30,M,,
2759,20,M,,
2760,27,M,,
2761,34,M,,
2762,34,M,,
2763,48,M,,
2764,24,M,,
2765,,M,,
2766,26,M,180,76
2767,28,M,,
2768,25,F,,
2769,22,M,,
2770,37,M,,
2771,22,M,181,76
2772,22,M,181,76
2773,23,M,,
2774,22,M,188,84
2775,26,M,,
2776,,M,,
2777,24,M,,
2778,28,M,195,115
2779,28,M,195,115
2780,25,M,,
2781,15,F,,
2782,32,M,,
2783,42,M,,
2784,30,M,,
2785,34,M,,
2786,20,M,,
2787,27,M,,
2788,24,M,,
2789,27,M,,
2790,29,M,180,84
2791,20,M,181,81
2792,20,M,181,81
2793,24,M,,
2794,41,M,,
2795,34,M,,
2796,25,M,,
2797,20,M,,
2798,26,M,,
2799,27,M,,
2800,28,M,,
2801,47,M,,
2802,26,M,,
2803,19,M,,
2804,40,M,,
2805,42,M,,
2806,32,M,,
2807,31,M,,
2808,33,M,,
2809,52,M,,
2810,26,M,,
2811,22,M,,
2812,24,M,,
2813,24,M,,
2814,22,M,172,64
2815,26,M,,
2816,41,M,,
2817,20,M,,
2818,22,M,,
2819,34,M,,
2820,27,M,,
2821,45,M,174,80
2822,30,M,,
2823,30,M,,
2824,30,M,,
2825,30,M,,
2826,22,M,,
2827,27,M,,104
2828,28,M,177,67
2829,28,M,177,67
2830,25,M,182,83
2831,42,M,,
2832,24,M,,
2833,26,M,176,73
2834,26,M,,
2835,29,M,,
2836,22,M,,
2837,31,M,,
2838,21,M,,
2839,36,M,,
2840,48,M,,
2841,24,M,,
2842,26,M,,
2843,33,M,186,105
2844,22,M,,
2845,29,M,,
2846,27,M,,
2847,20,M,,
2848,35,M,,
2849,22,F,,
2850,36,M,,
2851,38,M,,
2852,38,M,,
2853,38,M,,
2854,20,M,183,
2855,22,M,,
2856,22,F,,
2857,28,M,,
2858,23,M,173,64
2859,23,M,173,64
2860,30,M,,
2861,30,M,,
2862,30,M,,
2863,17,F,,
2864,25,M,,
2865,24,F,,
2866,36,M,,
2867,49,M,,
2868,20,M,160,50
2869,27,M,,
2870,37,M,,
2871,22,M,168,65
2872,23,M,,
2873,35,M,,
2874,21,M,,
2875,21,M,,
2876,25,M,,
2877,32,M,,
2878,32,M,,
2879,64,M,,
2880,64,M,,
2881,21,M,,73
2882,20,M,,
2883,20,M,174,52
2884,20,M,174,52
2885,21,M,191,92.5
2886,21,M,191,92.5
2887,28,M,,
2888,30,M,,
2889,22,M,,
2890,27,M,165,66
2891,21,M,,
2892,23,M,172,66
2893,21,M,,
2894,,M,160,51
2895,36,M,,
2896,19,M,,
2897,27,M,,
2898,23,M,,
2899,24,M,183,86
2900,24,M,183,86
2901,23,M,,
2902,31,M,,
2903,27,M,,
2904,35,M,,
2905,29,M,,
2906,23,M,,
2907,26,M,,
2908,31,M,,
2909,47,M,,
2910,47,M,,
2911,27,M,,
2912,19,M,,
2913,19,M,,
2914,29,M,,
2915,24,M,,55
2916,21,M,,
2917,34,M,,
2918,23,M,189,81
2919,23,M,189,81
2920,22,M,,
2921,24,M,,
2922,24,M,,
2923,21,M,173,69
2924,24,M,,
2925,25,M,,
2926,19,M,,
2927,18,M,,
2928,23,M,,
2929,29,M,,
2930,29,M,,
2931,26,M,,
2932,22,M,,
2933,26,M,,
2934,31,M,,77
2935,28,M,,
2936,28,M,,
2937,31,M,,
2938,20,M,,
2939,23,M,,
2940,19,M,,
2941,28,M,,
2942,25,M,,
2943,27,M,,
2944,30,M,,
2945,30,M,,
2946,30,M,,
2947,30,M,,
2948,31,M,,
2949,29,M,,
2950,40,M,,
2951,19,M,,
2952,30,M,,
2953,30,M,,
2954,23,M,,
2955,28,M,,
2956,36,M,,
2957,24,M,,
2958,26,M,,
2959,33,M,,
2960,42,M,,
2961,24,M,,
2962,21,M,,
2963,28,M,,
2964,34,M,,
2965,25,M,,
2966,38,M,174,68
2967,21,M,,
2968,21,M,183,79
2969,22,M,,
2970,28,M,,
2971,23,M,,
2972,20,M,,
2973,19,M,,
2974,32,M,,
2975,47,M,,
2976,26,M,,
2977,17,F,,
2978,21,M,180,86
2979,23,M,174,64
2980,22,M,182,81
2981,20,M,,
2982,20,M,,
2983,28,M,188,84
2984,18,M,,
2985,37,M,,
2986,33,M,173,80
2987,35,M,,
2988,27,M,,
2989,60,M,,
2990,60,M,,
2991,23,M,,
2992,23,M,,
2993,22,M,,
2994,32,M,,
2995,21,M,,
2996,27,M,,
2997,22,M,170,69
2998,20,F,,
2999,16,F,,
3000,24,M,,
3001,22,M,180,66
3002,25,M,,
3003,26,M,,
3004,22,M,,
3005,22,M,,
3006,30,M,,
3007,30,M,,
3008,24,M,,
3009,20,M,,
3010,20,M,,
3011,22,M,172,61
3012,21,M,,
3013,22,M,,
3014,22,M,,
3015,,M,,
3016,27,M,,
3017,47,M,,
3018,25,M,,
3019,26,M,,
3020,30,M,,
3021,,M,,
3022,,M,,
3023,17,M,180,69
3024,44,M,,
3025,44,M,,
3026,44,M,,
3027,32,M,,
3028,44,M,,
3029,31,M,,
3030,31,M,170,63
3031,28,M,188,73
3032,31,M,,
3033,33,M,,
3034,26,M,,146
3035,25,M,,
3036,35,M,,
3037,35,M,,
3038,36,M,,
3039,36,M,,
3040,20,M,,
3041,27,M,,
3042,34,M,,
3043,17,M,,
3044,44,M,,
3045,23,M,,
3046,24,M,,
3047,33,M,,
3048,29,M,,
3049,30,M,188,85
3050,26,M,,
3051,24,M,183,
3052,33,M,,
3053,38,M,,
3054,32,M,167,64
3055,27,M,,
3056,41,M,180,
3057,,M,,
3058,38,M,,
3059,38,M,,
3060,26,F,,
3061,27,M,,
3062,27,M,,
3063,24,M,,
3064,35,M,,
3065,31,M,,
3066,34,M,,
3067,28,M,,
3068,23,M,,
3069,23,M,172,64
3070,23,M,172,64
3071,23,M,172,64
3072,23,M,172,64
3073,20,M,172,76
3074,30,M,,
3075,23,M,169,
3076,32,M,,
3077,32,M,,
3078,28,M,,
3079,58,M,156,56
3080,37,M,,
3081,44,M,,
3082,25,M,183,64
3083,20,M,172,70
3084,,M,,
3085,26,M,,
3086,25,M,,
3087,36,F,,
3088,28,M,170,65
3089,28,M,170,65
3090,,M,,
3091,29,M,,
3092,20,M,193,95
3093,25,M,,
3094,41,M,,
3095,22,M,,
3096,22,M,,
3097,25,M,183,77
3098,34,M,,
3099,25,M,167,61
3100,21,M,,
3101,18,F,,
3102,22,M,,
3103,28,M,,
3104,,M,,
3105,,M,,
3106,28,M,,
3107,20,M,,
3108,25,M,,
3109,37,M,,
3110,21,M,,
3111,26,M,,
3112,26,M,,
3113,25,M,,
3114,32,M,,
3115,20,M,,
3116,26,M,,
3117,24,M,,
3118,26,M,,
3119,34,M,,
3120,18,F,,
3121,18,F,,
3122,18,F,,
3123,24,M,,
3124,18,M,,
3125,18,M,,
